A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg12106346 0.721324862139609 0.700312377613075 0.785100529025822 0.615174905146274 0.669387660214648 0.745230947918906 0.691710281027533 0.693963303396887 0.738982877372395 0.69938022296971 0.730272035429904 0.73898189498604 0.689102841599347 0.735233535576078 0.760531326382278 0.790380749400765 0.744851383016153 0.774708685510681 0.763084526199325 0.775310941480714 0.620176631116169 0.699007020452171 0.649715985912383 0.701078697534131 0.787493818073795 0.740323579406617 0.74116915631946 0.757756084850337 0.683594939077928 0.786347107996606 0.739454723727209 0.672904860501588 0.71857074346268 0.778509566366101 0.704559005990101 0.697019630174786 0.586822985187807 0.634308338678774 0.661933220715626 0.723602203905797 0.60937385911432 0.742180809709705 0.703357836677364 0.615366899043657 0.606484978748958 0.784135491814208 0.545619352574119 0.715297243417809 0.725493086767659 0.761135223333607 0.701162452886617 0.669791863743075 0.697258309102699 0.747300062404903 0.694289506213201 0.688411992702816 0.78394760663158 0.744251524263584 0.745353536708163 0.765397792228332 0.726072126082117 0.755047623871777 0.714092570316516 0.706997760352956 0.721388765563216 0.754785644908081 0.723888490356169 0.738733255665078 0.695737170871887 0.655994041392533 0.708202301729393 0.6814822190776 0.67038386467127 0.792014633921184 0.662759889892126 0.730973557338491 0.718498410544509 0.76600377311206 0.668019119816228 0.617781177441189 0.705844590066829 0.735131441668807 0.735064782972366 0.730040285691313 0.710269736895317 0.728300627926655 0.722799140423445 0.739078102683429 0.709341915653388 0.708419495711533 0.678983319540769 0.680001961846172 0.765322792478961 0.677807731845314 0.734714085389348
cg12172531 0.852472166102337 0.865473381697064 0.834067312292387 0.831309459974383 0.905822959289731 0.839851471240428 0.854033510359219 0.858153383744374 0.869469372342218 0.794446338186487 0.87333823652659 0.817140039947999 0.837374457393088 0.852604967655086 0.853176242986867 0.847195586238675 0.846475743839309 0.85145305165102 0.887922875556235 0.867112121434664 0.905688088398443 0.870766564915806 0.829454676349922 0.900762504358175 0.837338507379218 0.844469339390915 0.874354165958709 0.822730727139043 0.826552852413465 0.854496582413421 0.862583207158983 0.844022092492909 0.876437136028358 0.825479394115527 0.854597524864392 0.848522080105174 0.880830487034347 0.84350283372878 0.865757004778026 0.864239916203819 0.845164741800964 0.851606682544924 0.872570343878137 0.850695059862473 0.87796071818692 0.825235246661511 0.814214973381572 0.854014565134278 0.861339122300826 0.861234453928606 0.863474860789672 0.833559676918169 0.852344831313397 0.873602027458901 0.844502445296668 0.852364207618686 0.847203723785104 0.86518843246836 0.838182695676409 0.839535779223258 0.853324370188993 0.847703412277327 0.858277389426966 0.859848474051014 0.832753537576674 0.845536015434111 0.875711160655381 0.853298146254348 0.851266258229295 0.854026061187254 0.825027065944209 0.860945539788393 0.900494477319788 0.845052931442009 0.849182797385193 0.857930401412261 0.860461087164469 0.816547968011312 0.863984980004736 0.795973107063409 0.888081245643505 0.850489428720873 0.902514951040565 0.839567870092774 0.885075915726305 0.86188245980445 0.776525709109511 0.877308504648542 0.892153789052769 0.873958498496447 0.865844709669851 0.873534331833542 0.864264310202122 0.852545765133634 0.851708640720237
cg12179641 0.686922279052717 0.661887809728105 0.638677684340277 0.548967941510743 0.710981541190931 0.605704785656669 0.679394342996546 0.595754069031264 0.672039339097559 0.616420573236511 0.638470615483528 0.596487384868068 0.708098238401538 0.690771323981106 0.637860923510271 0.69632737140915 0.6314526033974 0.654005048751131 0.586072275895777 0.634114992435837 0.676837875417701 0.690208961071589 0.622828132204169 0.608239917446284 0.629108833367583 0.678556901995242 0.634040427588295 0.580748799281621 0.644057283931308 0.667406561534002 0.669070881140691 0.631021811864373 0.678286922897553 0.6495441393976 0.622724394201157 0.624892462217092 0.669994707696347 0.641708564586029 0.703031699243215 0.731383841640916 0.62167225725945 0.616723951596902 0.693050066438086 0.630270537366579 0.612886052849575 0.697328865277959 0.620149739608695 0.583794834607084 0.678911004969704 0.698561284198676 0.613488258581589 0.588563590571468 0.646515687620123 0.640504985620588 0.637864226121747 0.624655680689582 0.627297221033443 0.637726467087655 0.635309466045233 0.731629788641118 0.61075067647318 0.627843196092267 0.63115239011346 0.601148093417505 0.614817224844553 0.645689687884763 0.569254261011204 0.706374932132667 0.620792725875204 0.581872723116493 0.588105240264848 0.560293428516113 0.664000548514057 0.666151250983191 0.643811120838692 0.667510595956418 0.641419232732145 0.680772815295302 0.537777604392536 0.659108829214938 0.602452746077853 0.695755095150711 0.689552953101771 0.670698593081641 0.624975700205823 0.690615904222381 0.625548402775226 0.601929513883661 0.647871987704029 0.55330577983156 0.602849030870266 0.607567565824539 0.663280255031918 0.610181312039807 0.664944927210678
cg12424534 0.259933610672146 0.252135229207991 0.309162814808575 0.332247806288864 0.213408786751356 0.24418612908159 0.241358315795436 0.181424235252989 0.257573471123026 0.252634842096994 0.319454787856114 0.312225434168013 0.292032643509587 0.23221362477811 0.274066463657331 0.249104818732347 0.232618163596673 0.1992147060174 0.289790727080573 0.199359894576046 0.255470442593123 0.251591497071045 0.264994859271483 0.185295020529553 0.271173974449662 0.271614060272795 0.190899090364552 0.258533802622291 0.21552262819379 0.223621312766197 0.27817976933193 0.213187681831025 0.295134643120385 0.289727329338314 0.293679457622308 0.238348177319893 0.276990122563947 0.248752594262574 0.277202391892008 0.322713176782102 0.336126208344577 0.179977940588588 0.240830669634832 0.271868667029276 0.262135681373239 0.327283073849958 0.308666971580856 0.296407647158195 0.258137073042863 0.270488731232391 0.233422636383093 0.283744832861122 0.232215721880836 0.317753058304985 0.291234437284272 0.192149470283415 0.251964986682758 0.359751730816963 0.280514603471548 0.297007145270397 0.286047440917769 0.276783549751253 0.169566043278375 0.316856265558711 0.310135176422715 0.228076203393147 0.254386533967925 0.272157062554597 0.195462854052957 0.259052120879088 0.219864211678873 0.265395056551171 0.255928293764157 0.297807948106132 0.276454156683115 0.276049330890596 0.351889590694807 0.199584220455669 0.296009911451663 0.240459720449124 0.233224725151481 0.287823562235852 0.288798671556369 0.238552809198648 0.19542391793808 0.326849024161936 0.313975305717834 0.309932098812737 0.316956399378829 0.303209712236989 0.311026258681061 0.29404137589759 0.306772623349806 0.282306264080844 0.222371157714164
cg12513505 0.0838719562282287 0.121235016650332 0.274868791242992 0.163547421512656 0.0764280910146587 0.141681498231023 0.0844670294509772 0.11248635302795 0.0736263028029465 0.231655982127391 0.101380499105908 0.188811780253321 0.154730010087057 0.153014453683562 0.173836255160756 0.129923551699854 0.0656647505124526 0.0886189702315074 0.106416941808048 0.210779053326762 0.189344534230775 0.23355155960697 0.151237755940314 0.114352066586033 0.117397276014601 0.104944314414746 0.137599851086975 0.107641348177233 0.159130614373739 0.176513768972243 0.197996613299849 0.109941944953622 0.150915615509703 0.199859577589319 0.176646883775316 0.0871219324057408 0.235970250618809 0.128848405693386 0.108081829344508 0.146936923353074 0.168176140212198 0.166736267843073 0.103456903544459 0.120133194598691 0.125563863616284 0.204470388943421 0.239841017916003 0.240308734610694 0.0792791689476231 0.105730118680693 0.136575112292798 0.158939224854396 0.146678923685438 0.122130692778911 0.231821428493977 0.0881225436253417 0.112338765134332 0.256004354663756 0.100183724783685 0.204808979042861 0.15423608974669 0.0965919483765004 0.0845457522109163 0.0829477662708178 0.114531666512948 0.0941722366220799 0.246812379569801 0.192083930643119 0.0952177989085855 0.159700865015518 0.130658240792322 0.147365265555672 0.16728047747855 0.154335603505111 0.179804575478745 0.21401356500385 0.117333068179198 0.144417402829784 0.23164163623485 0.143573764510047 0.14144198065114 0.141165566775072 0.214992697740331 0.128825425419819 0.0867942448505152 0.0994614798187207 0.195132516970101 0.248359057687151 0.113097972488425 0.216159598402123 0.206482697815817 0.0902632740189672 0.190761113041926 0.144294191602876 0.10295378301414
cg12516187 0.65972414258256 0.626387349252299 0.779092073506315 0.726672868801735 0.701256585196674 0.627017718530311 0.670724111240764 0.74291015214176 0.707920377003855 0.662854787579382 0.789461169920953 0.802015228137455 0.754086069363625 0.62341082638966 0.707138891067396 0.655137230991672 0.675472610799684 0.667587692562017 0.641161082324006 0.65413114063615 0.827803901928987 0.745160433217254 0.644466400127723 0.696693950984669 0.722486628180915 0.711258388356541 0.660314475561768 0.625643448742136 0.687597913023124 0.800886719808556 0.624429227062042 0.677860848525045 0.659835133323927 0.711675925336766 0.647758516821143 0.63166626164421 0.820399712272145 0.68880643047421 0.681736419241902 0.749215822466388 0.621558960988857 0.671426696549456 0.741387487144031 0.692334708789403 0.712684238994238 0.746447032564334 0.726566499786495 0.732257189218315 0.652879336742934 0.68009178022118 0.771462719815514 0.715143082899174 0.640217379538336 0.693753984936835 0.689413413061393 0.744539757072735 0.765941952673282 0.73414365001986 0.765768560290505 0.665706212689192 0.760002274257615 0.663232517370472 0.767257212589981 0.762685746838376 0.739026275965526 0.604584630360426 0.69102508524646 0.72602891963517 0.656362711376609 0.70489853630828 0.650061065563649 0.739563072114702 0.698824491785101 0.803545990306963 0.787718810065246 0.620861475225365 0.695966090509431 0.708664610292394 0.6154168941656 0.799721669155061 0.745364540962073 0.711724477880008 0.722901972162546 0.756607970194401 0.712686343877929 0.705653928651438 0.690793006158351 0.674855013331069 0.727980142094508 0.741002711701078 0.79810722837512 0.705530110193606 0.619223649601538 0.807005074575763 0.666697833029549
cg12637106 0.57562469457683 0.610540146233041 0.609776449078809 0.674588145038807 0.638706377869867 0.649484723833102 0.621921354201718 0.599186460323927 0.645556173859004 0.626165855152343 0.614326631372838 0.645409380647698 0.635446164200242 0.632220177296766 0.611519042253121 0.623595881539603 0.616075654425649 0.621935205430645 0.668967222334053 0.60863788527273 0.606631125510941 0.572559633766114 0.668436584277879 0.65233952376226 0.619358409500274 0.649781808092243 0.626558199210837 0.646242753126982 0.666489863323103 0.599284970709542 0.702979875114309 0.611143104292502 0.632887321050177 0.639799067022067 0.655761811324809 0.604621204294692 0.593560742583467 0.649229211739201 0.633278918989362 0.615110350522433 0.622220847708468 0.613745275204965 0.598857070626967 0.615739577275853 0.618379850276314 0.659191463994872 0.61000738110158 0.627970720697017 0.64853503237469 0.596347279912582 0.651711198974552 0.601898879290355 0.619663255293304 0.599894690859753 0.624340991793771 0.588190306302806 0.608094369701116 0.631252079733193 0.625030911474607 0.681056659823799 0.581086998293673 0.630555078210365 0.565960172588119 0.619237519001033 0.61829885172615 0.600839924230063 0.655301670638355 0.618402074159694 0.66154777651879 0.638668648975076 0.629621270067711 0.63527508989012 0.705946536572969 0.624741927448404 0.64548265149373 0.64265657528621 0.629315933078837 0.640375051908389 0.704293341927676 0.643587675341443 0.609595721489976 0.601174607136681 0.610343775827722 0.627761765524599 0.617744117265694 0.652088275729324 0.614361827065612 0.626398783436183 0.641771892339525 0.603633517985031 0.668440672199221 0.61215306816445 0.634745036234594 0.588204185614489 0.586982421184433
cg12966376 0.705924052577757 0.697332504027824 0.767770500580834 0.715616149195941 0.690692327559646 0.711895160032208 0.705242144152355 0.732088995787111 0.68337165445332 0.632883819715858 0.729445959845714 0.677072376028651 0.73553118157738 0.76190224364905 0.684301288978569 0.714580100261844 0.721397862419651 0.707466241415156 0.669953885101165 0.724799218693339 0.657354917044035 0.715470234324835 0.708922859841161 0.637404349996952 0.734893680806535 0.726218867499513 0.5909527447882 0.654594795445665 0.724844981279143 0.71582330521279 0.681877797618974 0.621953269781058 0.695203523892508 0.728709428322632 0.652133769495562 0.779109541436742 0.715453670466573 0.748766616978829 0.697212981225901 0.692057420420263 0.715060382347477 0.637217529771184 0.731287970311497 0.711231386267699 0.7216216676096 0.692194161011483 0.693408615765892 0.690645387920705 0.710586441483614 0.732596264156487 0.673250421416964 0.645315840348631 0.720337263261993 0.627168465299838 0.716137062407916 0.686004380486151 0.663066406805444 0.729905722727308 0.726214088936812 0.727883178590653 0.728605396478842 0.62275660433962 0.724762613475317 0.730425685817526 0.69045990689676 0.743203917135963 0.643577866818824 0.684960915208786 0.734523829243884 0.680436391681414 0.716237559218325 0.713192690285999 0.644103252463296 0.686028556729537 0.656174383705403 0.726640908820104 0.725677362606827 0.6933095873701 0.680565702098212 0.718612948792457 0.682805823174775 0.709706928874615 0.692152769544223 0.627476063559132 0.656389295277038 0.689719249917193 0.707217549259026 0.74235097416306 0.691822298898273 0.725537721279295 0.666394578414381 0.705000089355065 0.710824303930893 0.733073562261504 0.748038210004492
cg13134297 0.916171330531065 0.891776222923361 0.893716124006091 0.893546495350904 0.927320119440897 0.935439477546541 0.913462725863146 0.949333454204053 0.906200227228005 0.924356061267042 0.938934056818446 0.903363478253539 0.899638531213471 0.919064606623494 0.914822602178487 0.907582720628127 0.934312035293261 0.881064714025879 0.896187908455176 0.922080856264999 0.919253534480427 0.895572178862946 0.91340645394867 0.945897515554289 0.900745886136758 0.919676175454 0.908344454585214 0.89184075068131 0.932758148360237 0.902346358830122 0.920491534760821 0.907379662200063 0.90074641365705 0.909702307128665 0.919219555205004 0.898717791515308 0.914862811460672 0.932074951665938 0.892189310675162 0.899288768731746 0.941970274794543 0.943998965298957 0.886057982875007 0.924908704341149 0.899214998696841 0.899872119467637 0.866814790530319 0.892709124452032 0.871906441903213 0.910698146463624 0.909804219470571 0.938606360404778 0.911955818170023 0.948879375763437 0.918282581615147 0.913053594304257 0.919271670559394 0.925742442457072 0.921103104004983 0.882321811410456 0.876907719475812 0.939032693761742 0.881293088549404 0.912343652741157 0.87902579097595 0.899610110154282 0.907209623725388 0.924326383741181 0.915921811102229 0.901570286184546 0.934262717087225 0.899829362523405 0.921152105679507 0.941861699083659 0.900198221285429 0.919144605930491 0.897724845867387 0.88120935843034 0.920889123952033 0.907630651104628 0.910516727442989 0.921121009331132 0.920748923808604 0.89642257460157 0.896934592706428 0.934557597054782 0.893904610417331 0.876333018173577 0.886508604381149 0.856778216283789 0.933437496844864 0.860375323104601 0.883117478413899 0.943752104909368 0.899331279669529
cg13441193 0.922332305827474 0.947803682209237 0.962899364890072 0.872856654257972 0.9036504341707 0.959534070308516 0.867048072161708 0.84161424127784 0.90966035739637 0.885335018285562 0.861194090296246 0.919451412234234 0.933722985293575 0.949396825325791 0.924377887252521 0.931204247321575 0.950984329197614 0.937772021410541 0.809849320627805 0.944458423185581 0.725442309253807 0.865114564253166 0.788703380877648 0.86949021045129 0.950637546796877 0.920070746690654 0.938732634717801 0.878418564509083 0.918365940219517 0.969483108806347 0.712609437297265 0.878265573506289 0.898271823385484 0.922090208729502 0.835599237202012 0.896702381533691 0.897829533138568 0.805915693820151 0.886610523849041 0.940057673348327 0.767496214562702 0.909868037093193 0.920953837681915 0.959482193848219 0.954515199946536 0.921112653602233 0.96706812869587 0.913935383578116 0.862990842610609 0.922824797579064 0.927128293362287 0.92324131866574 0.927195174481703 0.902130587493633 0.906250727771641 0.930227939342915 0.941971471879038 0.912883770666555 0.929277413933052 0.927058167850899 0.946248092261022 0.95680429652258 0.914196992400557 0.903162307777172 0.942467781449608 0.90685241064624 0.918549634568414 0.905817613716873 0.902121744023805 0.888105004996167 0.803756691985228 0.910658148678288 0.754329809295151 0.969764250969871 0.919265908343593 0.944983523453956 0.958221216300586 0.865036954401445 0.817767261111256 0.792786306780078 0.928936498921523 0.961947483831937 0.859477468086783 0.922131899290035 0.818522065734756 0.930856596102974 0.927022789765529 0.932786250147049 0.908606849531695 0.955043104552157 0.883286071851467 0.941603715352218 0.947329530514552 0.945329661529322 0.939184464442864
cg13557594 0.76702113116561 0.709888858357703 0.730006462523862 0.727661436447839 0.736533092545543 0.71931687457961 0.734829969534121 0.809807694323377 0.740446356008063 0.70543676049778 0.75406556521009 0.758375817806195 0.783401563660682 0.756539393898847 0.737949627224342 0.736491764912091 0.724590687601199 0.734259074667276 0.741879252790797 0.749413276768924 0.771922529613396 0.740904122716573 0.72722053048952 0.807802629315174 0.736859613975203 0.732022236081737 0.711796587879679 0.737397544720333 0.703518102305545 0.717847497437699 0.751658514099545 0.716055623062155 0.767022662996069 0.724487961284318 0.727441397516636 0.748142377738717 0.804075056069492 0.729719373838572 0.790243473539969 0.757346481178805 0.767567356250468 0.731345131612526 0.726172973417069 0.750200689477686 0.699014460976924 0.727367511394212 0.753008413421552 0.708722365525237 0.746652891753029 0.730723211485684 0.739530205473227 0.759559643328361 0.765843012855193 0.745775534076466 0.755272585717934 0.711032352021573 0.746208134607407 0.779348172258625 0.727678554607244 0.752293974451635 0.72996259642538 0.75294754620246 0.720580151188538 0.757112460705637 0.729211191507351 0.747911385811785 0.735108820468871 0.728347176739924 0.721216158781186 0.737005731923491 0.733441931026474 0.74731613182401 0.78873263334007 0.705728527381588 0.733715696512802 0.710534541361711 0.743525156575196 0.713367880277371 0.755384609609571 0.71625277610775 0.754958614642008 0.723890125003082 0.737529865453553 0.766986881622539 0.70162127792277 0.726862964884646 0.741813579670173 0.742980900424639 0.774325464209007 0.746750801336893 0.738007276906641 0.734311602647534 0.739618268164939 0.768732079823561 0.742951413467043
cg13648501 0.0285266596891314 0.0431703498782381 0.0646691334663871 0.0135548240811982 0.0122656550429372 0.0164732347192539 0.0267511425546735 0.0566159053719513 0.0343175653300869 0.0271211983116888 0.0128924079603993 0.00524557555349885 0.0406606101581326 0.0271216661858385 0.0284530341998929 0.0161316264844141 0.0285079885455899 0.0341946984235857 0.00756373125338106 0.0127013523030269 0.0628843609208559 0.0170057665724883 0.00955150265845065 0.209075006869585 0.0238945335164213 0.0356496707720472 0.0699035567833837 0.0480442960197725 0.0260287766263446 0.0183868192243493 0.020550903973703 0.00681914864848792 0.00702359932668575 0.0210465178128302 0.0776457231766636 0.0176949811830873 0.0405456657371513 0.0270818461400967 0.00187756547822001 0.0146843834974911 0.0257114967400443 0.00904188817685968 0.0559746916565868 0.0233983352563358 0.031593902297496 0.0171016048297851 0.000437634600668773 0.00871704169523431 0.00332343117257464 0.00669913914917854 0.0433056464278429 0.0565629946067863 0.00478442830913199 0.0862858938887682 0.0100267079573036 0.0241641886446005 0.0133969934223667 0.0341290096285274 0.0366655294148136 0.01361250334906 0.0425216163196747 0.0493003692941193 0.0162881543055098 0.044709442314306 0.0368063057313694 0.0617256995118642 0.00822637009134722 0.0219001907455715 0.0456058360825772 0.0419012054505878 0.0210916678551226 0.0480721014758033 0.0376860479822173 0.0127716724834243 0.0273644415889545 0.000750856010459034 0.00630703936016387 0.0333113436151848 0.0448473565131229 0.00582111619951215 0.0141516727262699 0.067337783680745 0.0166583827634393 0.0397990981157713 0.053782506175503 0.00698426007329747 0.0593652885158872 0.0284775067219323 0.0245594784487787 0.0112336058282791 0.0170289280749862 0.00693939542342552 0.0417513855453783 0.0173857293466948 0.0406498823942888
cg13663057 0.510075793835293 0.542293949023733 0.514140007328384 0.695845127521443 0.587630075699672 0.465285502823373 0.461630031673456 0.703020705934884 0.590224925144605 0.475855504701605 0.53723589569799 0.481953317442643 0.576058071229978 0.492527687009241 0.63539903672708 0.647762040519203 0.540074648604284 0.481224899492744 0.735625025304509 0.5441934905247 0.680381439044728 0.668680238146075 0.628131602796543 0.450271640660244 0.481818047672753 0.384447009728103 0.49404857533162 0.624578304009367 0.540858925320143 0.542725857473642 0.691969863725419 0.47481607991207 0.485817516954857 0.609806535922388 0.569544153347613 0.429032972020298 0.55542746580574 0.632763647351735 0.486456909833757 0.482462852083208 0.666662335775746 0.543807300615022 0.681940105473826 0.492411646711376 0.614799812294706 0.544874150259974 0.683465877035386 0.520685779503783 0.557360244987749 0.596350207780057 0.516237773800929 0.593342724188107 0.618207255909624 0.577402608417271 0.571179733175956 0.531501948288196 0.652881887687462 0.56272293548554 0.471109169383709 0.545843613979621 0.513798173911304 0.497343070007287 0.611979277360212 0.571623969323397 0.58955557563436 0.531033529392822 0.631362975605426 0.612663260152326 0.691701853780063 0.598903853049699 0.582648626987004 0.579066049436918 0.517101276904371 0.651571092057963 0.463296532320757 0.396798437784117 0.503317605601858 0.71078828401053 0.611723058390693 0.539476991129112 0.422284481406215 0.571022553075399 0.362283071073336 0.589016024173826 0.661501065706179 0.497937531192204 0.544375143861933 0.63907916083225 0.59673960186819 0.620304623477675 0.637312852043253 0.610664104364194 0.602437895988343 0.518333238590103 0.565009139736216
cg13723431 0.522191645078833 0.459133686215888 0.515026357338936 0.561791619693157 0.606816125131792 0.413260441925751 0.3790761833239 0.580859400570417 0.481453967447124 0.467192312602839 0.392775589817068 0.555129680179663 0.423793599378409 0.454673659445339 0.510889629337586 0.399774728095716 0.420961344328618 0.390116911316765 0.537520849654009 0.366952395374362 0.559427042628616 0.446357517448791 0.489022298477183 0.5908023397374 0.541837978954472 0.549055211294183 0.456655146732238 0.446120597093158 0.587692029803398 0.431756043806747 0.426625851889992 0.551911829064257 0.497733305835274 0.472323398759776 0.489554494073515 0.545435396377703 0.504156941503861 0.499013131997438 0.621809713449847 0.4809859442642 0.401751449294064 0.568240834200679 0.475714563913459 0.591066503860066 0.458360222571179 0.506823030063367 0.507146524398283 0.625775844604269 0.446428694017377 0.526629296113786 0.391996785947315 0.502698908796328 0.359695576955692 0.426156767383723 0.366353092464838 0.384866378288091 0.418621524161436 0.368620568709597 0.479200212153431 0.561670699806565 0.397746596105933 0.431162306058878 0.596646131581618 0.415266494084233 0.424265806970397 0.461854772693113 0.517321664419512 0.552603790870548 0.503097855376708 0.384862048502944 0.487615925664462 0.518933543586013 0.479172652651383 0.489877861101501 0.533878654241238 0.573691277662379 0.514377126985223 0.37566145489336 0.381701191619006 0.472928679307363 0.541734483573116 0.615518105103227 0.503755176828339 0.586415832882988 0.530243718957286 0.533654248536826 0.457876995677195 0.444506661007097 0.473535032223545 0.582015706626671 0.443589182685355 0.508585653777459 0.34623997988562 0.477373725422125 0.43048604725001
cg13907255 0.192842808507752 0.256984695627381 0.226908573244326 0.269453193585026 0.356171449727989 0.108087952136959 0.233288657022934 0.0594457620649024 0.214957399618051 0.181131289601704 0.213440175309392 0.138048545486712 0.361955321595285 0.265136852208327 0.226745532640616 0.137029355212659 0.330604589838891 0.327269145432981 0.144317793056465 0.193353892935828 0.350949946628859 0.197660343087563 0.341978672367823 0.319635654641429 0.171964536884404 0.241349719738569 0.154541305072956 0.209106108235966 0.133040813178169 0.134371820418294 0.315840936519212 0.236975091769134 0.355470814041871 0.224057050054366 0.157852737896821 0.260161054598043 0.179458546631082 0.290165422807939 0.139618223770476 0.231251502334267 0.218835883567678 0.2303400779129 0.316119519400473 0.155568215569266 0.360322904835129 0.167244417118465 0.223832015927833 0.281748302817039 0.140643942904394 0.177048818363764 0.143031037501964 0.153983666631328 0.230207668559027 0.319001507407274 0.233325642593376 0.124988751904863 0.237174194877773 0.297849867115361 0.279557450516699 0.249964940798112 0.349794510904165 0.148700544308017 0.401221550527404 0.151498193828521 0.157499371137297 0.245798569468512 0.204621586354237 0.222416139991814 0.256400008195215 0.242558579014942 0.171401262869646 0.261063713283631 0.373931641745161 0.196564409912134 0.16580672744405 0.230080307436927 0.197773519119841 0.175945073416178 0.232711905747938 0.198421653834272 0.219529960687648 0.149441477715121 0.25952468660129 0.135618653265789 0.185291214118748 0.262814818059154 0.26016080101365 0.17976898656639 0.317911441803261 0.146044302034678 0.192419720388899 0.305914923873047 0.229100765391738 0.120385037630308 0.272021709126085
cg14433983 0.69654586165799 0.774090710321972 0.760098569213189 0.765371850783483 0.663333786402055 0.75176097887574 0.712644397689117 0.779046471297641 0.720613299050587 0.732017610930173 0.732973195707389 0.773873771152512 0.767235853892016 0.639325443775208 0.77731816538199 0.694066921221687 0.813299897961119 0.777313359712806 0.743273270716569 0.658165749379926 0.739180133780893 0.693238775624086 0.757461024996682 0.670371431037715 0.780674965210224 0.706424304004318 0.644173743916715 0.766467105124518 0.703101941026578 0.776414708959255 0.74361000202283 0.727993285062462 0.742071476825196 0.651488143360885 0.746973954204555 0.801053104035812 0.722911241371804 0.776968239607622 0.760635645373066 0.782824263348191 0.767917398158597 0.811717815539027 0.726056810430714 0.744977985745872 0.828631249026162 0.722524288496704 0.65228811399555 0.710878362804328 0.724148202314442 0.706189254697636 0.817087893314238 0.748795260944488 0.791633559279135 0.784798424195543 0.798202490049458 0.792383368701936 0.800036312499778 0.756405597851482 0.782721907254447 0.806392505676939 0.751509835909175 0.643507834932036 0.677667426089354 0.718070223523674 0.760912730143101 0.814803780452675 0.684968227577719 0.760444427409335 0.746086125854134 0.708785428339969 0.744193093438394 0.760925749229412 0.739459828889434 0.705207480649207 0.780190915688745 0.75043445234699 0.720989298503632 0.774530287647104 0.79129655663549 0.743466295929391 0.751758729260928 0.7203699297166 0.736149616042882 0.701107348944821 0.779948323213339 0.642817389241858 0.741159447278129 0.671336843770039 0.746459052786309 0.783709266570764 0.730506226976598 0.720677931495885 0.742871269129942 0.720989298503632 0.739049048672412
cg14456116 0.815593148473874 0.843678541387752 0.835848078573082 0.85321144118894 0.845991433381392 0.822832909845666 0.849838880302971 0.925383390784831 0.870944601828256 0.871566439832283 0.848075065696538 0.866196141077441 0.887594541646066 0.871143123639659 0.811294179007668 0.811792582115407 0.869836566411609 0.85441037216758 0.857224037715149 0.862255664025299 0.870527953464656 0.850080311083301 0.883547044634893 0.854906073760425 0.810606997464837 0.835789049079361 0.829212313539104 0.802087309165709 0.818516922680014 0.898480026643619 0.854675995061155 0.858507070448156 0.811145561686037 0.852592401652483 0.874721745367131 0.859071749732595 0.879346156082476 0.868164806031857 0.871421958781366 0.837970332170778 0.878187622097549 0.828191281375601 0.871595213570713 0.866938253879047 0.906321806833248 0.877666389022284 0.869857042577065 0.852283738221533 0.840800528273383 0.816581781689088 0.878720102974021 0.854887633574524 0.868772151262113 0.817367944705041 0.824726538153236 0.843114392425938 0.831931932308809 0.832113731665198 0.838903043550835 0.849669396631629 0.82715060761383 0.844047249344858 0.881537717671689 0.83257114277302 0.8376271083833 0.822702736908431 0.867791346327986 0.846207823752546 0.839079678115862 0.817682497152058 0.85746838789267 0.868640198585255 0.84643578447052 0.877342336665751 0.81711146743773 0.837048747160626 0.868579399534113 0.859315207233306 0.842596440722863 0.87671420975416 0.871874472415363 0.812516603290002 0.892915797919497 0.856516900330089 0.907790677300464 0.842361386464581 0.883705808853541 0.889976003704333 0.877572462273326 0.858148364420098 0.837243321041819 0.863368987209752 0.864260602275501 0.866666794431023 0.829046427909889
