A1470 A1568 A1575 A1587 A1592 A1611 A1619 A1623 A1642 A1663 A1675 A1691 A1720 A1727 A1731 A1738 A1745 A1761 A1768 A1773 A1775 A1785 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1658 B1687 B1692 B1722 B1724 B1747 B1757 B1774 B1783 B1797 C1979 C2063 C2065 C2106 C2116 C2151 C2172 D2026 D2086 D2220 D2228 D2274 D2341 D2354 D2358 D2384 D2399 D2410 D2423 D2425 D2443 D2474 D2488 D2503 D2519 D2525 D2556 D2568 D2570 D2583 D2590 D3108 D3115 D3147 D3155 H0003 H0004 H0006 H0007 H0008 H0009 H0012 H0014 H0020 H0024 H0032 H0035 H0041 H0045 H0047 H0051 H0052 H0054 H0056 H0058 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0113 H0115 H0117 H0119 H0120 H0123 H0125 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0157 H0158 H0159 H0164 H0165 H0177 H0178 H0181 H0185 H0190 H0195 H0217 H0219 H0222 H0223 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3080 R3091 R3126 R3171 R3173
cg15183440 0.482735065591908 0.401566302071559 0.341984293205685 0.429711898125567 0.428288575964585 0.358991281876232 0.523653670112456 0.39374127689973 0.451682966306394 0.326263923902268 0.343652223046646 0.522974607607473 0.41129624712231 0.513068810784833 0.561656955490785 0.46891687874362 0.457126581331763 0.434248995180848 0.529461534095778 0.306766608647458 0.569066469459578 0.494877523762526 0.565068313439571 0.507823123480451 0.448417661994553 0.40712109829949 0.568509850461702 0.539039836207335 0.41963144841271 0.428901937865006 0.406061420487564 0.465505254942378 0.541914779138898 0.571719910324767 0.412585323411815 0.34043609796609 0.579838913246747 0.480197230907171 0.533283829739295 0.485168864742279 0.508726962685798 0.49982993736933 0.421305165897266 0.396387117100634 0.431578717752808 0.400087281187462 0.408889675090338 0.550524353830857 0.385600676741156 0.423963237199976 0.458951936831131 0.448595843306973 0.405035946425248 0.471593150750625 0.372716429613552 0.406284277042202 0.438443208200642 0.451505158025062 0.485747279801119 0.457297140037415 0.420477393456942 0.456675786784909 0.560490243131 0.469328858205822 0.389743597853637 0.49372766209975 0.451272618742964 0.594691421268616 0.376916003999285 0.517063830559301 0.420641567176821 0.302671068546531 0.511960691893698 0.482147955978575 0.509148891138509 0.48696675435403 0.560646063022778 0.445575286885487 0.481038511575024 0.392674906968457 0.428199427116457 0.46101884927317 0.375039569184241 0.400830969903353 0.358347984959055 0.529369244323018 0.474797258372635 0.389553662362509 0.36604980657843 0.54898139569251 0.41600293455868 0.401235745965349 0.365956382650127 0.43991600147631 0.459247205699296 0.564080457571245 0.470581653644836 0.414469305596281 0.416597003398009 0.433246835606935 0.470688420737906 0.402240707096933 0.401041684718699 0.53651561175047 0.36696488157907 0.409131091537959 0.548477887675191 0.488078296428339 0.443846729595355 0.521697622714246 0.461764855658962 0.431760992560594 0.449839396361377 0.468396404560471 0.341329840526977 0.414831696145193 0.451693794121025 0.37452818992276 0.447229454274714 0.39097345268469 0.437179027253435 0.410797336312606 0.51901106590148 0.415002608607101 0.58371804877104 0.46382609350317 0.4970566575872 0.509551131683432 0.453863291896435 0.398818562640867 0.375505750187325 0.379999772787642 0.384460660374812 0.427625851304827 0.496120853019876 0.442770221650918 0.392155299146262 0.425006751872704 0.416881649933494 0.459053430014675 0.505020962882099 0.432122518072734 0.487039751389939 0.375505411906175 0.533847349869703 0.369529991448962 0.386857676061764 0.523982236715672 0.442424526135231 0.43106918285687 0.449627638623302 0.42122325705269 0.444663699558118
cg15202213 0.799413223991743 0.722983277525589 0.787894185425293 0.7426506973177 0.768797470214678 0.809755853332219 0.753454724367157 0.793956078801184 0.796169796484218 0.836636332991351 0.78063430338963 0.832062579352068 0.807724934520428 0.827381366906032 0.836277247975156 0.793053842352273 0.802163698917348 0.79160402335129 0.757302336028669 0.791934308425494 0.820796916587722 0.792048371690738 0.840591819155382 0.826481869398653 0.785504163605025 0.725275928559382 0.833332634563451 0.754566359202132 0.811979749593018 0.792454165176344 0.720349985068142 0.826259969434833 0.83849226637545 0.811935093266577 0.757280622210246 0.815386006335407 0.789807539456318 0.829786889781391 0.842951227424127 0.805001133213992 0.751066044605686 0.749970972823395 0.740728691638361 0.766086746676426 0.709666488028867 0.767716276796056 0.794771173364555 0.800531527225044 0.774052731875477 0.8245290937931 0.775782657298519 0.837847631331231 0.811857171861433 0.765070305972184 0.762634479383301 0.749530789062857 0.795718497840093 0.847406865277354 0.797743471367456 0.75917958790521 0.809891303502512 0.813773678405232 0.774048064386554 0.828541466061149 0.791724794191765 0.791720434859333 0.782456538161559 0.813393604190031 0.822779114955716 0.769911169332597 0.803593249637991 0.810884827464679 0.785618358991522 0.762459026390527 0.741270647626009 0.803659452826229 0.735004542973874 0.730533796360799 0.782675122553207 0.771202604795036 0.804729942313372 0.768100655568667 0.704558952476376 0.794954109339188 0.757668597819549 0.772213587297221 0.741772368970251 0.792327030273952 0.822174419184258 0.778222570778872 0.768649476527972 0.766067928884696 0.746808612539951 0.794330095561273 0.799152494339264 0.770351209793811 0.822810385003996 0.780321385466061 0.850422523241005 0.746857960388396 0.820310968267266 0.731183578016745 0.789324130372372 0.805042112143738 0.759065231427096 0.738414559052778 0.736585754201612 0.832093240193591 0.793460222884172 0.801002919977513 0.788003499636101 0.800480839010675 0.79020109598569 0.790174530821285 0.843961262593238 0.805771921495139 0.732189936433246 0.7540425532656 0.822593466220816 0.761957346518813 0.739319710914671 0.801603351889781 0.832080258526492 0.823156335151277 0.829769898122028 0.78895858981394 0.784344725562068 0.811079431899243 0.778434952856165 0.798257535042681 0.80803416083313 0.787124726528653 0.775898017459653 0.771201087427855 0.708132206561275 0.782305283639727 0.778910855149456 0.803155557597931 0.731304015867531 0.779557356217042 0.805117848580986 0.765629489092855 0.799532218061718 0.748194424548172 0.783953959527363 0.823080828736767 0.782208623420337 0.752676010563497 0.778893775920341 0.778524167794852 0.761741359416636 0.733064498903766 0.82324314568763
cg15615793 0.6038291216984 0.671657504331332 0.640804570073842 0.677268411821291 0.578155362127913 0.625666692530336 0.635167100889024 0.673610045425056 0.6537101069319 0.659522203372536 0.642665574024155 0.672033949424035 0.692978552936954 0.671017437043056 0.691936655770105 0.644762517260481 0.710094801471005 0.670361675803629 0.650849723540513 0.657810074441463 0.600389246153008 0.622464186739325 0.603904852423726 0.592261561161325 0.641516405404914 0.641566274393971 0.656806643916005 0.629388305190759 0.616100273557138 0.6353366744526 0.60838116011843 0.651885431699858 0.681148382235605 0.635169707648533 0.679465585932059 0.628495765041798 0.672572822365767 0.628533703129858 0.622287163478203 0.680131761385296 0.680362242338395 0.632497188415345 0.653659658974346 0.639177144225706 0.661521243277232 0.663258883266106 0.631606248973482 0.664420559131482 0.612340857665082 0.675029044675302 0.604884682962597 0.612696493233696 0.631754865245067 0.599702910360479 0.74827874219071 0.686056982714085 0.62601018442852 0.685175614374561 0.583069655851661 0.663739659757105 0.57360315148947 0.702247849849679 0.718062098601647 0.673031093569728 0.676631993758861 0.631927969046511 0.695177690700491 0.663023727244462 0.658431434585653 0.700696089507682 0.698508161035054 0.606429604291627 0.601776021019905 0.676068627337448 0.572234878058668 0.621633211267861 0.645951638763568 0.719875652980806 0.63540839165407 0.59327734993239 0.621761149332851 0.60225821659147 0.666684442004022 0.677656408493069 0.670080358925821 0.653512915684486 0.692409545689009 0.622210052404822 0.677272956110459 0.694336289369282 0.639539445547558 0.696309702647469 0.669475359386424 0.668980943061275 0.629591029544166 0.625339524382315 0.619274090431984 0.687728812493907 0.647069905281064 0.601720671567895 0.606449954611436 0.648681068850732 0.639405319539689 0.66733751001532 0.662649495561206 0.721640427474808 0.622626208481111 0.621906659784982 0.714714823250833 0.660450777933509 0.663279781086088 0.650842675955584 0.640664102345818 0.607204482762563 0.626367384306168 0.713361293730742 0.587962827329298 0.64183978415407 0.606938907518707 0.618159526300001 0.706611072481217 0.692732246643018 0.62273153371857 0.707630760091921 0.625381416468837 0.590040117853449 0.614938887803466 0.660981043452587 0.649187285874804 0.69390568834642 0.696670889497674 0.632474808824601 0.648410863351148 0.676144187985353 0.605768242459983 0.667171889974243 0.618621724597515 0.623606357353361 0.675062419038322 0.662823907136576 0.613186593955625 0.665631296256124 0.693863766987 0.666427709136103 0.664037877097156 0.726797504302352 0.669274753334427 0.616306118442564 0.602367749841482 0.682069917162882 0.662634259799834 0.613779634336354 0.584012953833483
cg15919612 0.837837789289891 0.84752143459156 0.85307201549458 0.914344558332349 0.884204490518204 0.860100377692375 0.885368881307853 0.835332883770011 0.901891032080871 0.824182835686731 0.874774734325848 0.878702008887091 0.863366233094244 0.86670212413727 0.839307380827877 0.825240111182525 0.886409817863829 0.903370205949358 0.829090761210156 0.836489974390541 0.837028530960332 0.890592070764805 0.858779881100785 0.863487990804007 0.885245119757301 0.827870528822163 0.813197130656204 0.880050034861041 0.860596919968526 0.860272917427563 0.874504495531245 0.821229202821285 0.786931667018146 0.885663160730078 0.868918819624283 0.854938812761874 0.811784589890806 0.838268527624385 0.891594709859071 0.869115664408937 0.810372944081154 0.891687568806385 0.908232350878571 0.835841384633652 0.806757227252399 0.862694094097687 0.866902417602214 0.832472852485683 0.862929875943323 0.81250935327468 0.877347178906244 0.866211282225042 0.867138306935459 0.902559986151252 0.853132805026211 0.855703075064597 0.881732779708282 0.876775896431361 0.855341057527885 0.817916316694798 0.88159233638523 0.878110566010147 0.868731680671405 0.888415138857309 0.77422667459114 0.79093172619438 0.790115269744495 0.837410804528927 0.891050297244893 0.81544782822634 0.878341229133139 0.877855753675836 0.854532363742608 0.85062789499436 0.889127865935774 0.825706797141564 0.837338856711523 0.878654231437183 0.81723291287915 0.866416174016188 0.871110969538431 0.88525431776088 0.870157374890995 0.827472917777587 0.85810644360792 0.911229820878766 0.87484381032451 0.843386324383291 0.880039766514833 0.808347042297396 0.885141767096757 0.844151586945138 0.904742175739966 0.862812092698475 0.86958928456406 0.842213261270889 0.912233050795246 0.836044655347021 0.887469022121509 0.813296331431904 0.908766794356873 0.84786676969016 0.903428800941976 0.862015156565966 0.893456694396191 0.88368100295113 0.846456178309541 0.884477641315275 0.839685996529326 0.845166362189012 0.853610888652468 0.812455014454402 0.83879832370932 0.885223012198046 0.832752123200708 0.848388048082522 0.827478285778669 0.877062447118472 0.845717831498091 0.821987444693707 0.78438527186665 0.870135513973072 0.851387913060954 0.854141283215732 0.816880028490198 0.836270206635714 0.907125841456981 0.903968059689825 0.899636883452195 0.873262202624495 0.851178031605552 0.858880071149876 0.902440321075501 0.913268843882934 0.875684960534184 0.859123485302045 0.852587843355822 0.882430671141732 0.854689711313112 0.859361751677397 0.874227341324064 0.846676571120474 0.81475926657114 0.896088120737473 0.840969819856533 0.882672955901159 0.811628254337004 0.839177010956716 0.869648003926907 0.883372439714529 0.886457095197446 0.866283666977934 0.885925396101621
cg15999077 0.676176082329753 0.63356797615171 0.683338703766762 0.65197262406074 0.644511352311671 0.711188798603513 0.684470094010023 0.689440124427261 0.643779207343022 0.688908730358142 0.651925620172618 0.65992394355695 0.637858068437703 0.655432159106225 0.716258464171623 0.723869409546283 0.627061949094639 0.697321165907644 0.657420516365867 0.6273479774024 0.669844984576489 0.657994832379031 0.651409513284641 0.665132522569906 0.682696342227083 0.6685256613911 0.647172280656527 0.690777610011517 0.697423657053069 0.687923363174484 0.61950678723281 0.660339487763077 0.731235147642734 0.690305548865732 0.687533018324287 0.675005825180171 0.713177041316856 0.680671818775204 0.696292453650569 0.653500929093729 0.653665611451894 0.692677380109197 0.660889132370706 0.665371661939975 0.68990003008426 0.693350938019437 0.731463663567167 0.648673344142546 0.676096806656858 0.703043052547805 0.697094678191994 0.672746253289672 0.659552752332773 0.63296155337642 0.643037720316665 0.71068814301781 0.642165312944165 0.669126263457169 0.654458515307184 0.698148259892141 0.663635844716303 0.696578588308066 0.691493339303753 0.677154890909582 0.648946341631028 0.720834844996253 0.672751989691201 0.601423989957483 0.665686461829109 0.666695128064579 0.648627147392107 0.657862656509977 0.721514439774642 0.686032807780964 0.689120789058149 0.633756370312033 0.674770756933688 0.638122775418855 0.687193166831482 0.71385949166078 0.674585713610746 0.668932960712516 0.716787288882797 0.722527621491329 0.707535375080084 0.683992455606439 0.743465867393191 0.726345665109268 0.675008920088114 0.702117925469823 0.680062339892924 0.672730898571242 0.688258107127267 0.707022014765633 0.659339999199107 0.741256692503219 0.712254160731203 0.701231170974477 0.655403436054825 0.675463064721962 0.712799795566742 0.729462242290805 0.697245403596555 0.703463477775756 0.711111116712034 0.673548641463612 0.621673672805061 0.679879970488072 0.672717670572575 0.680086738168874 0.651466307404033 0.623741876837028 0.660160085850839 0.653432508561187 0.696785323621097 0.639965390039299 0.689437615240252 0.688240462498866 0.652811956198083 0.681604197768585 0.685843464796618 0.679971925470418 0.716865875852384 0.667144600390753 0.634990079513928 0.716876601896683 0.679517370315403 0.634800592275018 0.653471254642922 0.709852003563499 0.663388882531796 0.685300222898377 0.714435350511948 0.71227986030017 0.68952295547274 0.75223354269621 0.664048192642302 0.704071839665601 0.705065638330113 0.612694603791808 0.658590994747896 0.649022470145238 0.729464240705886 0.702479662912079 0.74109662718861 0.637778110319902 0.678679839886567 0.654553204255044 0.639045680813024 0.672934844691554 0.747464074998152 0.661153329113755 0.685542618743062
cg16029939 0.449101939481212 0.338152556174221 0.379819695297789 0.260749964859614 0.437464181308518 0.336188611770613 0.27243242847913 0.346374456187457 0.45542059654004 0.486704580295201 0.241455799986982 0.383862803347867 0.43691180379389 0.330667362252466 0.41137874857717 0.460335889309576 0.331901208943926 0.453317033399149 0.370745088140238 0.408479003078962 0.39812737641469 0.426583205503674 0.543217387769742 0.404573390992772 0.486378378144991 0.314626805194778 0.391923627613393 0.307244800600828 0.388138780306779 0.345601845672741 0.340674810866938 0.412141914639595 0.493570935958477 0.348422167230362 0.376790970240661 0.326866313954311 0.372499095980427 0.42392167287024 0.550361218442199 0.358062800904072 0.336837023547953 0.341320622619377 0.281029415986608 0.316786970736187 0.360420461400163 0.428781891733098 0.370602791082867 0.270577270671266 0.405487985363985 0.362203516879906 0.433099601404743 0.43933463718727 0.505129524709907 0.367278102537154 0.29756776390483 0.348562401008833 0.555237093985923 0.365790083757921 0.305248075717692 0.460069956842902 0.408382484220331 0.373538185361877 0.375604123452565 0.434550242846978 0.481306091788477 0.346964632515792 0.300760141626585 0.408390546351256 0.288190489301629 0.368236262421782 0.45205557034636 0.506648744901182 0.58335647550873 0.38809322049828 0.279224600625874 0.508824639498294 0.255894419289011 0.460938664887293 0.384100861355169 0.49865496534531 0.317482374276266 0.341547096969718 0.258281866734937 0.393657155644185 0.375572916536354 0.310983277415363 0.386478002292069 0.343086261597275 0.455766537938826 0.288892671030285 0.38102956695386 0.373119630260432 0.379143469550528 0.510160529615251 0.483094138624956 0.383965950615031 0.442659285002226 0.324981471512313 0.524709825569726 0.372757740616272 0.502757083532137 0.296682757119685 0.442662488140887 0.362708625091202 0.370375533430409 0.310648527421993 0.393767049088855 0.454189713917745 0.497567258086527 0.367741147955734 0.415818778146667 0.305933096872571 0.397239790961181 0.484152149512066 0.536550707648966 0.396611975963547 0.382666081170839 0.386757817008714 0.543888837415241 0.357053644746197 0.216231512861995 0.241393988921981 0.41006983920994 0.345753873535705 0.581183536191942 0.482866711907178 0.500893248024707 0.336315717540809 0.382480089894149 0.312061355087798 0.485847545733525 0.475122917726109 0.410528786448349 0.452257888540385 0.461116444298183 0.3776255851756 0.292520894971017 0.459420267957212 0.410536960343344 0.378995379338304 0.492221104713799 0.246816307745069 0.317385837817288 0.384507078269824 0.368793063698984 0.413454583347388 0.425283131723823 0.641750606205775 0.360606766067194 0.470845016418334 0.299128898195837 0.267722666225286 0.376667580330742
cg16228356 0.340409304472328 0.3246543455177 0.371133228082329 0.220635638859187 0.353020147553166 0.371393195262269 0.346459134657018 0.311034848193652 0.349460255220847 0.341052147628991 0.287706807214053 0.301272222711361 0.256130070444582 0.235891364471416 0.269392900861782 0.299615308197512 0.327379853058077 0.394595635226582 0.343541094126737 0.369488173869586 0.26329112923043 0.366011862958816 0.313685889763544 0.339082473269795 0.312542368945444 0.324977818495477 0.213555070429808 0.29554876017735 0.333758448532101 0.301746726838031 0.339007731244857 0.297024086705803 0.357512291094498 0.221593831115174 0.280278996560258 0.364842478583885 0.217326885131675 0.355153088155845 0.270418170184435 0.380572347368586 0.29789214743688 0.327477870765556 0.337506928850267 0.331789975931313 0.322324273587623 0.355600478715734 0.295652224529829 0.340518783012195 0.365287654044961 0.317699162979181 0.306393444364968 0.280974230791256 0.314211838757573 0.268656082539156 0.375306742084564 0.384646771089845 0.33999443989223 0.315677948847194 0.302188295537599 0.206802609136204 0.301095076196374 0.300421564885349 0.311490765109988 0.296227520357579 0.330352970531435 0.308328072727692 0.304543645612149 0.291850667164447 0.192750631855974 0.334160865328005 0.333241923433305 0.275556724895942 0.328873943174083 0.258757202839652 0.324043745004485 0.296695538332034 0.313704793322055 0.352800244029961 0.310419847169609 0.332721998842018 0.324842691038356 0.339500543142708 0.345265021608729 0.322761003756469 0.304904719250525 0.325719412100359 0.341207491886969 0.269726579414824 0.297067760179835 0.300071724947538 0.312102846882444 0.372122754117785 0.317703513599437 0.360326307602645 0.257114125592445 0.282246836140306 0.27982133195395 0.342984377242323 0.335550044657336 0.337118785109854 0.202960017431056 0.340238252650509 0.322314470791356 0.375183245389437 0.314872119258187 0.328877663964074 0.278255332725947 0.327314730751547 0.334901746873157 0.301669032723129 0.332949077128521 0.3004939716822 0.292772603158549 0.323259129113739 0.357395194410667 0.326295040728075 0.351377749357658 0.254961657850702 0.293298652362237 0.319183899901107 0.285286678048318 0.345602369286898 0.304050314635692 0.32194886713526 0.284987698268555 0.25630203316908 0.280291181172077 0.313904488909552 0.288343535423601 0.369977795761154 0.280792817558118 0.264038091768525 0.328960011059158 0.3712456459322 0.30905257697531 0.342544630524606 0.2685744263222 0.346598168810977 0.29709137453125 0.346023633827486 0.296543169885236 0.202051240409165 0.300247128601702 0.323570383050974 0.283124320967614 0.365791739986283 0.332714892477709 0.265202088793802 0.275286040659481 0.253599952674405 0.370170211193674 0.30509404591831 0.302150965069376
cg16284279 0.827790664917826 0.854582530622663 0.66237901498701 0.771021120991277 0.74658509752113 0.761159106924592 0.719024170118343 0.814851812967549 0.72667698427204 0.799066064296896 0.791054238399393 0.77513681183633 0.737433734369719 0.772276362735409 0.851457514194687 0.702283359484676 0.839659761412831 0.7609012448045 0.692592658823514 0.687651094597731 0.830840808136244 0.774624153149404 0.821609427216986 0.843371473328183 0.814993574928867 0.682999619468141 0.710071289716838 0.816653731205837 0.816842290881334 0.749412633421188 0.833463695769811 0.724819198531091 0.753964501481431 0.669474003808009 0.745790854922497 0.901607528617169 0.758557082327372 0.76643588534757 0.786788686557311 0.81681629194559 0.766164096280015 0.856839320965134 0.881658072614395 0.702161875603444 0.722284184616464 0.849690530893479 0.811371124614658 0.736105353957433 0.849471312205741 0.757381042146671 0.83430948572282 0.772694963509581 0.815203779726279 0.81097087405853 0.672707797629459 0.814326185439366 0.778099806789175 0.862609693383862 0.766417831448335 0.730762729546728 0.841803394055182 0.674390232604343 0.670598861383073 0.66966560364746 0.796507433023952 0.710176717707589 0.780931234866242 0.772394432739005 0.764577560917386 0.817259416687658 0.804827734050279 0.813993266304875 0.807919797150847 0.765977374372729 0.642837666970724 0.677859730364026 0.688958755029101 0.767310445972632 0.822693296206313 0.803005017177817 0.762312770226089 0.890812962057657 0.812230818491083 0.854852511675844 0.774153591977708 0.824867690901798 0.748505830132043 0.653527421078326 0.743423628502711 0.740499268217628 0.686071866442052 0.807630293524876 0.746224415026952 0.715965727725837 0.852246466817279 0.751130092657954 0.811057003253567 0.680963577669442 0.811315832436835 0.826711849051312 0.798577552378809 0.799269967451033 0.69637521214014 0.820263893698484 0.813353575101047 0.774582230540705 0.807280940257258 0.802225741197356 0.7806423042396 0.81902620739764 0.736431123404504 0.837851138682363 0.801246436161015 0.864485537436111 0.825592332691719 0.794906137295768 0.68861869254531 0.790498635307114 0.822927794591877 0.866555463952859 0.706607585732547 0.825490335616111 0.880134227480433 0.811498711640023 0.80356949526441 0.766092627430187 0.776717901702435 0.822271779733936 0.755759062531498 0.682233605371446 0.73790007143976 0.724064516577042 0.785384523620931 0.785608592777833 0.699727099385378 0.856150818872256 0.739303176124482 0.802281089394627 0.809370067410758 0.73578824832846 0.746457864277659 0.798805403783938 0.814812362624785 0.857894026713205 0.82684962527978 0.819953583242874 0.73239253429745 0.746052070111008 0.800547181230365 0.7910457373307 0.865589568830247 0.714698312320398 0.853352455559095
cg16390049 0.708886999935204 0.721795335238951 0.732191563321435 0.679185320803761 0.682264435093728 0.720638301680986 0.688849173384976 0.752209132186523 0.730042568527035 0.703292832695858 0.703180715228002 0.721391066701033 0.736897658745788 0.667610378554543 0.677530256209511 0.713642254350401 0.661151752593197 0.699171981926692 0.703131775846505 0.712849772213704 0.651669158811194 0.701565128393657 0.662121923729807 0.676903293514718 0.679883234310324 0.720750130911587 0.659934452894729 0.693063283853691 0.724392420596582 0.685153128481061 0.740440445397132 0.673501773868281 0.697635591519281 0.667290881235351 0.696415131852643 0.73138897965586 0.667216133282899 0.679983667758761 0.657466831270975 0.695187862552363 0.732349847518629 0.70153431816752 0.765339469329951 0.691261906670146 0.693727929229377 0.682395300092117 0.725065784371501 0.641271318043082 0.699921056496028 0.726735103573396 0.716458135758835 0.70106787480995 0.711013226200535 0.690147862928605 0.741394939343871 0.727449227652803 0.707095052679764 0.671164692207245 0.695908804995525 0.7003417106488 0.701379342870361 0.673996294863952 0.66465365571842 0.695335818745512 0.752941027083979 0.716438136274068 0.757789540076953 0.688585043513276 0.722030950883746 0.674890419118645 0.719666210394783 0.754078673084704 0.696573682705516 0.707052525697942 0.681979080818906 0.700252847725871 0.73374029076275 0.787141276959357 0.764697523331799 0.706688060044286 0.671494601121901 0.731723235906376 0.7550661377389 0.753541960720257 0.700192327334993 0.6926061417428 0.710377576812279 0.725143832191418 0.731196875651369 0.701858439607455 0.682870423808815 0.742522938801703 0.730227081570205 0.674083166517146 0.702822672758873 0.712431715422788 0.674678570427782 0.672077299419204 0.680632487633262 0.710772621574369 0.684535103255448 0.69416761765428 0.680859421556955 0.633233980043016 0.731583457090063 0.72529058606191 0.687783855795428 0.703958298926509 0.69635397231844 0.67057772161176 0.683829313641173 0.714266118612873 0.670724233574421 0.665204309170289 0.713911345869909 0.691866226591502 0.718329209133128 0.662482542921906 0.65966543511403 0.672057019786971 0.7222626721221 0.696371419183003 0.667115464807732 0.693585744318158 0.652980614724988 0.691243465535524 0.705289768337952 0.676893501863443 0.688363782203492 0.722453350304627 0.710218694285998 0.692234356476139 0.714620768090564 0.691416996209153 0.684830341848172 0.739624751295343 0.699157715195109 0.670147349330049 0.669145467356031 0.640385895372841 0.676370094010017 0.713016494996831 0.700914433670749 0.719652408110354 0.683982088261654 0.719872429428567 0.752734547004827 0.694952713841224 0.711973350023455 0.709503496865639 0.717630750040571 0.705580761940144 0.69055049918418
cg16392193 0.582788947001584 0.533018092693878 0.54495286502213 0.563667392042472 0.539846424587184 0.558809228962071 0.581575026477342 0.547717799224044 0.539259464816147 0.564397147395108 0.57207425901038 0.562210912139236 0.57961485818403 0.549910024701612 0.59838033295536 0.604050606897333 0.559966086229862 0.571042022425039 0.587778640014498 0.58167286963283 0.558712166329158 0.584735380320706 0.573092082941615 0.585540484327652 0.534756591937407 0.549427502417942 0.57176550142212 0.552791876633331 0.569342807340951 0.560602862892494 0.513133986557918 0.557467849533657 0.613216587698321 0.566511325152985 0.570944774587691 0.530815034197763 0.548378384564205 0.550038857902562 0.576037582592432 0.555670876242981 0.552757244414623 0.561896095620502 0.551076429744379 0.581172396206359 0.572117827628415 0.585109210208322 0.557166243166744 0.571120556503693 0.606291425038598 0.617626634773047 0.590890255628086 0.55508725913603 0.514442911748516 0.55878965061238 0.513440668915768 0.513973298343803 0.548747829788041 0.592572599346554 0.559532998825786 0.584211151895603 0.546925098283009 0.507687365958525 0.590581398287086 0.525116163991863 0.570981329116915 0.561828639455623 0.565745272590369 0.568867873543398 0.578424987085684 0.517710401825279 0.523172234323887 0.529692676694545 0.563527362387507 0.526354573385235 0.558638846029782 0.555481694478577 0.53319377885965 0.513115036236341 0.562641591137539 0.579746779926631 0.558812008089819 0.562565527076425 0.534933085641046 0.584153323637116 0.574536808596345 0.519893294932008 0.586084623820692 0.519966040608123 0.556886820194092 0.581538909383775 0.551154591974102 0.565298535425671 0.549250218555861 0.573033045966885 0.565680427308627 0.552923142798084 0.578497159244968 0.55113253573442 0.575411030065006 0.551764443692905 0.584039128769788 0.56992965835714 0.603071987770025 0.555695551780677 0.595118603756639 0.58772125095884 0.568888380686891 0.550127077919927 0.591338461352751 0.539167069319231 0.56079354504934 0.59654773050982 0.542173810004029 0.56222070820553 0.549337163825738 0.517097883605068 0.54340128276221 0.575291488690018 0.559712823200206 0.574785549892191 0.567910237612952 0.549799365716318 0.582764143108708 0.548627839600223 0.536356967312095 0.584035018261936 0.540907376705955 0.561574275166866 0.563469236330803 0.541736645039395 0.554458772492383 0.577244682312083 0.584077993665209 0.578622578651492 0.592285925236067 0.552791320440789 0.543209607509336 0.547558811714697 0.543450213453262 0.540813397973983 0.562223911240838 0.537602398036235 0.584392855822934 0.552088386885285 0.601346380360953 0.564243346633293 0.61455462129022 0.53422278181445 0.539577405025644 0.536278835996666 0.603425163752112 0.526146421479502 0.588365272894304
